stableKey,as3Name,sourceKind,sourcePath,sourcePackage,symbolId,scope,usage,status,confidence,nextAction,note
inventory-item.smbjns2,smbjns2,restored-swf,public/assets/ui/inventory/items/smbjns2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,629,ui,水魔爆技能书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 smbjns2
inventory-item.sms1,sms1,restored-swf,public/assets/ui/inventory/items/sms1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,244,ui,1级生命石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sms1
inventory-item.sms2,sms2,restored-swf,public/assets/ui/inventory/items/sms2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,243,ui,2级生命石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sms2
inventory-item.sms3,sms3,restored-swf,public/assets/ui/inventory/items/sms3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,241,ui,3级生命石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sms3
inventory-item.smz,smz,restored-swf,public/assets/ui/inventory/items/smz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,340,ui,嗜魔杖背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 smz
inventory-item.sqflc,sqflc,restored-swf,public/assets/ui/inventory/items/sqflc.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,26,ui,神·摩多分浪铲背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sqflc
inventory-item.sqjcp,sqjcp,restored-swf,public/assets/ui/inventory/items/sqjcp.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,23,ui,神·九齿钉耙背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sqjcp
inventory-item.sqjsp,sqjsp,restored-swf,public/assets/ui/inventory/items/sqjsp.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,24,ui,神·锦襕袈裟背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sqjsp
inventory-item.sqlhz,sqlhz,restored-swf,public/assets/ui/inventory/items/sqlhz.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,25,ui,神·轮回杖背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sqlhz
inventory-item.sqmdcqg,sqcqg,restored-swf,public/assets/ui/inventory/items/sqmdcqg.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,21,ui,神摩多苍穹弓背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sqcqg
inventory-item.sqmdcqgzzs,zxstgzzs,restored-swf,public/assets/ui/inventory/items/sqmdcqgzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,566,ui,神摩多苍穹弓制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 zxstgzzs
inventory-item.sqqtz,sqqtz,restored-swf,public/assets/ui/inventory/items/sqqtz.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,1,ui,神·擎天柱背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sqqtz
inventory-item.sqysp,sqysp,restored-swf,public/assets/ui/inventory/items/sqysp.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,27,ui,神·摩多月衫背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sqysp
inventory-item.sqzkp,sqzkp,restored-swf,public/assets/ui/inventory/items/sqzkp.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,22,ui,神·大圣战凯背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sqzkp
inventory-item.sqzyp,sqzyp,restored-swf,public/assets/ui/inventory/items/sqzyp.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,2,ui,神·天蓬战衣背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sqzyp
inventory-item.ssg,ssg,restored-swf,public/assets/ui/inventory/items/ssg.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,553,ui,色色狗背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ssg
inventory-item.ssnmwsz,ssnmwsz,restored-swf,public/assets/ui/inventory/items/ssnmwsz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,552,ui,牛魔王装背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ssnmwsz
inventory-item.ssqyzstx,ssqyzstx,restored-swf,public/assets/ui/inventory/items/ssqyzstx.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,670,ui,七曜战神背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ssqyzstx
inventory-item.sssmsrsz,sssmsrsz,restored-swf,public/assets/ui/inventory/items/sssmsrsz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,614,ui,神秘商人装背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sssmsrsz
inventory-item.ssttzssz,ssttzssz,restored-swf,public/assets/ui/inventory/items/ssttzssz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,459,ui,天庭战神装背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ssttzssz
inventory-item.sszlwsz,sszlwsz,restored-swf,public/assets/ui/inventory/items/sszlwsz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,690,ui,转轮王装背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sszlwsz
inventory-item.stlp,stlp,restored-swf,public/assets/ui/inventory/items/stlp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,789,ui,奢天化雪令背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 stlp
inventory-item.sxfb,sxfb,restored-swf,public/assets/ui/inventory/items/sxfb.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,434,ui,沙邪背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sxfb
inventory-item.sxzhs,sxzhs,restored-swf,public/assets/ui/inventory/items/sxzhs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,137,ui,沙邪转换石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sxzhs
inventory-item.syl,syl,restored-swf,public/assets/ui/inventory/items/syl.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,466,ui,神叶灵背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 syl
inventory-item.syzqjns2,syzqjns2,restored-swf,public/assets/ui/inventory/items/syzqjns2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,828,ui,圣域之墙技能书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 syzqjns2
inventory-item.sz,sz,restored-swf,public/assets/ui/inventory/items/sz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,376,ui,骰子背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 sz
inventory-item.szj,szj,restored-swf,public/assets/ui/inventory/items/szj.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,622,ui,梳妆镜背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 szj
inventory-item.tdlzj,tdlzj,restored-swf,public/assets/ui/inventory/items/tdlzj.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,279,ui,提多罗吒戒背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tdlzj
inventory-item.tdlzjzzs,tdlzjzzs,restored-swf,public/assets/ui/inventory/items/tdlzjzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,266,ui,提多罗吒戒制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tdlzjzzs
inventory-item.tflj,tflj,restored-swf,public/assets/ui/inventory/items/tflj.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,284,ui,通风灵戒背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tflj
inventory-item.tfljzzs,tfljzzs,restored-swf,public/assets/ui/inventory/items/tfljzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,268,ui,通风灵戒制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tfljzzs
inventory-item.tjbg,tjbg,restored-swf,public/assets/ui/inventory/items/tjbg.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,313,ui,太极八卦背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tjbg
inventory-item.tjgljns2,tjgljns2,restored-swf,public/assets/ui/inventory/items/tjgljns2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,824,ui,天降甘露技能书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tjgljns2
inventory-item.tlzsp,tlzsp,restored-swf,public/assets/ui/inventory/items/tlzsp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,813,ui,土灵珠碎片背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tlzsp
inventory-item.tmcjns2,tmcjns2,restored-swf,public/assets/ui/inventory/items/tmcjns2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,357,ui,土魔刺技能书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tmcjns2
inventory-item.tpzy,tpzy,restored-swf,public/assets/ui/inventory/items/tpzy.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,774,ui,天蓬战衣背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tpzy
inventory-item.tpzyzzs,tpzyzzs,restored-swf,public/assets/ui/inventory/items/tpzyzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,733,ui,天蓬战衣制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tpzyzzs
inventory-item.tss,tss,restored-swf,public/assets/ui/inventory/items/tss.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,549,ui,天枢石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 tss
inventory-item.ttlp,ttlp,restored-swf,public/assets/ui/inventory/items/ttlp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,23,ui,通天令牌背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ttlp
inventory-item.ttlpsp1,ttlpsp1,restored-swf,public/assets/ui/inventory/items/ttlpsp1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,21,ui,通天令牌碎片一背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ttlpsp1
inventory-item.ttlpsp2,ttlpsp2,restored-swf,public/assets/ui/inventory/items/ttlpsp2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,874,ui,通天令牌碎片二背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ttlpsp2
inventory-item.ttlpsp3,ttlpsp3,restored-swf,public/assets/ui/inventory/items/ttlpsp3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,873,ui,通天令牌碎片三背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ttlpsp3
inventory-item.ttsl,ttsl,restored-swf,public/assets/ui/inventory/items/ttsl.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,346,ui,通天赦令背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ttsl
inventory-item.wc,wc,restored-swf,local-resources/regima/source/restored-swfs,,,ui,3级昆仑玉背包图标,missing-original,confirmed,request-source,原版目录缺陷且无外部生产者；未生成现代替代图
inventory-item.whg,whg,restored-swf,public/assets/ui/inventory/items/whg.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,350,ui,尾火棍背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 whg
inventory-item.whgzzs,whgzzs,restored-swf,public/assets/ui/inventory/items/whgzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,269,ui,尾火棍制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 whgzzs
inventory-item.wpbdf,wpbdf,restored-swf,public/assets/ui/inventory/items/wpbdf.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,69,ui,神恩符背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpbdf
inventory-item.wpbjd1,wpbjd1,restored-swf,public/assets/ui/inventory/items/wpbjd1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,38,ui,一品狂暴丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpbjd1
inventory-item.wpbjd2,wpbjd2,restored-swf,public/assets/ui/inventory/items/wpbjd2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,39,ui,二品狂暴丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpbjd2
inventory-item.wpbjd3,wpbjd3,restored-swf,public/assets/ui/inventory/items/wpbjd3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,41,ui,三品狂暴丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpbjd3
inventory-item.wpbjd4,wpbjd4,restored-swf,public/assets/ui/inventory/items/wpbjd4.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,42,ui,四品狂暴丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpbjd4
inventory-item.wpbjd5,wpbjd5,restored-swf,public/assets/ui/inventory/items/wpbjd5.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,43,ui,五品狂暴丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpbjd5
inventory-item.wpbp,wpbp,restored-swf,public/assets/ui/inventory/items/wpbp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,903,ui,兵魄背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpbp
inventory-item.wpbsz,wpbsz,restored-swf,public/assets/ui/inventory/items/wpbsz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,415,ui,避水珠背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpbsz
inventory-item.wpccfq,wpccfq,restored-swf,public/assets/ui/inventory/items/wpccfq.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,369,ui,传承法器背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpccfq
inventory-item.wpcsd,wpcsd,restored-swf,public/assets/ui/inventory/items/wpcsd.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,792,ui,长生丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpcsd
inventory-item.wpdd,wpdd,restored-swf,public/assets/ui/inventory/items/wpdd.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,465,ui,毒丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpdd
inventory-item.wpdh,wpdh,restored-swf,public/assets/ui/inventory/items/wpdh.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,902,ui,锻魂背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpdh
inventory-item.wpdt,wpdt,restored-swf,public/assets/ui/inventory/items/wpdt.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,908,ui,鼎铁背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpdt
inventory-item.wpfbtc,wpfbtc,restored-swf,public/assets/ui/inventory/items/wpfbtc.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,727,ui,太初背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpfbtc
inventory-item.wpfbyyan,wpfbyyan,restored-swf,public/assets/ui/inventory/items/wpfbyyan.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,730,ui,爻阳背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpfbyyan
inventory-item.wpfbyyin,wpfbyyin,restored-swf,public/assets/ui/inventory/items/wpfbyyin.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,729,ui,爻阴背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpfbyyin
inventory-item.wpflz,wpflz,restored-swf,public/assets/ui/inventory/items/wpflz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,805,ui,风灵珠背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpflz
inventory-item.wphhd,wphhd,restored-swf,public/assets/ui/inventory/items/wphhd.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,791,ui,还魂丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphhd
inventory-item.wphld1,wphld1,restored-swf,public/assets/ui/inventory/items/wphld1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,50,ui,一品辉煌丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphld1
inventory-item.wphld2,wphld2,restored-swf,public/assets/ui/inventory/items/wphld2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,52,ui,二品辉煌丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphld2
inventory-item.wphld3,wphld3,restored-swf,public/assets/ui/inventory/items/wphld3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,53,ui,三品辉煌丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphld3
inventory-item.wphld4,wphld4,restored-swf,public/assets/ui/inventory/items/wphld4.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,54,ui,四品辉煌丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphld4
inventory-item.wphld5,wphld5,restored-swf,public/assets/ui/inventory/items/wphld5.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,55,ui,五品辉煌丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphld5
inventory-item.wphlz,wphlz,restored-swf,public/assets/ui/inventory/items/wphlz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,799,ui,火灵珠背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphlz
inventory-item.wphxd1,wphxd1,restored-swf,public/assets/ui/inventory/items/wphxd1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,44,ui,一品永恒丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphxd1
inventory-item.wphxd2,wphxd2,restored-swf,public/assets/ui/inventory/items/wphxd2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,45,ui,二品永恒丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphxd2
inventory-item.wphxd3,wphxd3,restored-swf,public/assets/ui/inventory/items/wphxd3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,46,ui,三品永恒丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphxd3
inventory-item.wphxd4,wphxd4,restored-swf,public/assets/ui/inventory/items/wphxd4.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,47,ui,四品永恒丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphxd4
inventory-item.wphxd5,wphxd5,restored-swf,public/assets/ui/inventory/items/wphxd5.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,49,ui,五品永恒丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wphxd5
inventory-item.wpjh,wpjh,restored-swf,public/assets/ui/inventory/items/wpjh.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,911,ui,劫火背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpjh
inventory-item.wpjt,wpjt,restored-swf,public/assets/ui/inventory/items/wpjt.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,913,ui,钧铁背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpjt
inventory-item.wpkt,wpkt,restored-swf,public/assets/ui/inventory/items/wpkt.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,904,ui,坤铁背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpkt
inventory-item.wplh,wplh,restored-swf,public/assets/ui/inventory/items/wplh.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,475,ui,硫磺背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wplh
inventory-item.wpll,wpll,restored-swf,public/assets/ui/inventory/items/wpll.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,470,ui,鲮鲤背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpll
inventory-item.wpllz,wpllz,restored-swf,public/assets/ui/inventory/items/wpllz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,797,ui,雷灵珠背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpllz
inventory-item.wplvdyl,wplvdyl,restored-swf,public/assets/ui/inventory/items/wplvdyl.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,527,ui,龙女的眼泪背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wplvdyl
inventory-item.wplwl,wplwl,restored-swf,public/assets/ui/inventory/items/wplwl.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,490,ui,龙王令背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wplwl
inventory-item.wpmfd1,wpmfd1,restored-swf,public/assets/ui/inventory/items/wpmfd1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,59,ui,一品魔泉丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpmfd1
inventory-item.wpmfd2,wpmfd2,restored-swf,public/assets/ui/inventory/items/wpmfd2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,60,ui,二品魔泉丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpmfd2
inventory-item.wpmfd3,wpmfd3,restored-swf,public/assets/ui/inventory/items/wpmfd3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,61,ui,三品魔泉丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpmfd3
inventory-item.wpmfd4,wpmfd4,restored-swf,public/assets/ui/inventory/items/wpmfd4.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,63,ui,四品魔泉丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpmfd4
inventory-item.wpmfd5,wpmfd5,restored-swf,public/assets/ui/inventory/items/wpmfd5.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,37,ui,五品魔泉丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpmfd5
inventory-item.wpqhs1,wpqhs1,restored-swf,public/assets/ui/inventory/items/wpqhs1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,259,ui,1级强化石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpqhs1
inventory-item.wpqhs2,wpqhs2,restored-swf,public/assets/ui/inventory/items/wpqhs2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,258,ui,2级强化石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpqhs2
inventory-item.wpqhs3,wpqhs3,restored-swf,public/assets/ui/inventory/items/wpqhs3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,257,ui,3级强化石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpqhs3
inventory-item.wpqhs4,wpqhs4,restored-swf,public/assets/ui/inventory/items/wpqhs4.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,256,ui,4级强化石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpqhs4
inventory-item.wpqhs5,wpqhs5,restored-swf,public/assets/ui/inventory/items/wpqhs5.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,576,ui,5级强化石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpqhs5
inventory-item.wprs,wprs,restored-swf,public/assets/ui/inventory/items/wprs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,611,ui,人参背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wprs
inventory-item.wpsc,wpsc,restored-swf,public/assets/ui/inventory/items/wpsc.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,278,ui,丝绸背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpsc
inventory-item.wpsg,wpsg,restored-swf,public/assets/ui/inventory/items/wpsg.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,749,ui,守宫背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpsg
inventory-item.wpslz,wpslz,restored-swf,public/assets/ui/inventory/items/wpslz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,798,ui,水灵珠背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpslz
inventory-item.wpsmd1,wpsmd1,restored-swf,public/assets/ui/inventory/items/wpsmd1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,36,ui,一品热血丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpsmd1
inventory-item.wpsmd2,wpsmd2,restored-swf,public/assets/ui/inventory/items/wpsmd2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,48,ui,二品热血丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpsmd2
inventory-item.wpsmd3,wpsmd3,restored-swf,public/assets/ui/inventory/items/wpsmd3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,56,ui,三品热血丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpsmd3
inventory-item.wpsmd4,wpsmd4,restored-swf,public/assets/ui/inventory/items/wpsmd4.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,57,ui,四品热血丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpsmd4
inventory-item.wpsmd5,wpsmd5,restored-swf,public/assets/ui/inventory/items/wpsmd5.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,58,ui,五品热血丹背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpsmd5
inventory-item.wptlz,wptlz,restored-swf,public/assets/ui/inventory/items/wptlz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,807,ui,土灵珠背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wptlz
inventory-item.wptm,wptm,restored-swf,public/assets/ui/inventory/items/wptm.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,272,ui,檀木背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wptm
inventory-item.wpxh,wpxh,restored-swf,public/assets/ui/inventory/items/wpxh.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,67,ui,宣花背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpxh
inventory-item.wpxih,wpxih,restored-swf,public/assets/ui/inventory/items/wpxih.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,916,ui,羲火背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpxih
inventory-item.wpxm,wpxm,restored-swf,public/assets/ui/inventory/items/wpxm.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,474,ui,仙茅背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpxm
inventory-item.wpxt,wpxt,restored-swf,public/assets/ui/inventory/items/wpxt.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,277,ui,玄铁背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpxt
inventory-item.wpxty,wpxty,restored-swf,public/assets/ui/inventory/items/wpxty.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,4,ui,形天印背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpxty
inventory-item.wpxtzh,wpxtzh,restored-swf,public/assets/ui/inventory/items/wpxtzh.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,413,ui,刑天战魂背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 wpxtzh
